Product Name,Price,Rating,Number of Reviews,Amount of products sold out,Product Link,Actual listed price
"A14 Pro Max Cell Phone,8GB+256GB Ultra Memory Unlocked Phone,Android 14.0 Smartphone,6800 mAh Battey,6.82-inch HD Screen,Dual SIM, Dual Standby,108MP Camera, 5G Phone.(White)",$159,4.0 out of 5 stars,6,50+ bought in past month,https://www.amazon.com/WV-LeisureMaster-Unlocked-Smartphone-6-82-inch/dp/B0DFGW4X7R/ref=sr_1_173?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.URc7ZJMizz2ziEn1u_59v6UgLWdLio6qS51zh_mqfI4msQjWrUGGNXX1hXbiLmJEW0MT9LbZEaJ5sUs5NJzVE4Z3ha7bL9KLrh4RJRpjghkUQSZvRRBSxq5JfBrYrY1jQDxPt-j2X6CPUdF6eYT5H5WfVORIb980dj6lQ5aMRI860ZGDWN_CKgKCqIvnU5Xv1h5hzI20JEChSZ1mKOeGwTbb_6Wbd6JH_S7XBk3xScw.RFHl96btdeMnvvQI90o1JM-QXy9h97RNXdxeJ-MPI_8&dib_tag=se&keywords=smartphones&qid=1735658012&sprefix=smartphones%2Caps%2C212&sr=8-173&xpid=7-jNfIGsSwLb8,
"New CAT S62 Unlocked Rugged Cell Phone (128GB, 4GB) 5.7"" IP68 Waterproof Android Smartphone, 12MP Dual Camera, All Day Battery, NFC, Fingerprint Unlock, Snapdragon 660 Nano Slot(Black)",$182,4.0 out of 5 stars,62,50+ bought in past month,https://www.amazon.com/Unlocked-Waterproof-Smartphone-Fingerprint-Snapdragon/dp/B0D4LH6642/ref=sr_1_174?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.URc7ZJMizz2ziEn1u_59v6UgLWdLio6qS51zh_mqfI4msQjWrUGGNXX1hXbiLmJEW0MT9LbZEaJ5sUs5NJzVE4Z3ha7bL9KLrh4RJRpjghkUQSZvRRBSxq5JfBrYrY1jQDxPt-j2X6CPUdF6eYT5H5WfVORIb980dj6lQ5aMRI860ZGDWN_CKgKCqIvnU5Xv1h5hzI20JEChSZ1mKOeGwTbb_6Wbd6JH_S7XBk3xScw.RFHl96btdeMnvvQI90o1JM-QXy9h97RNXdxeJ-MPI_8&dib_tag=se&keywords=smartphones&qid=1735658012&sprefix=smartphones%2Caps%2C212&sr=8-174&xpid=7-jNfIGsSwLb8,
"K70 5G Android Phones 2024 Android 13 Cell Phones 6.8"" HD Screen 8GB+256GB 8-Core Android Phones 6200mAh Battery Standby 24MP+50MP Camera 5G Dual SIM Unlocked Smartphones (Black)",$129,2.0 out of 5 stars,5,,https://www.amazon.com/K70-Android-6200mAh-Unlocked-Smartphones/dp/B0DK8W9LB4/ref=sr_1_175?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.URc7ZJMizz2ziEn1u_59v6UgLWdLio6qS51zh_mqfI4msQjWrUGGNXX1hXbiLmJEW0MT9LbZEaJ5sUs5NJzVE4Z3ha7bL9KLrh4RJRpjghkUQSZvRRBSxq5JfBrYrY1jQDxPt-j2X6CPUdF6eYT5H5WfVORIb980dj6lQ5aMRI860ZGDWN_CKgKCqIvnU5Xv1h5hzI20JEChSZ1mKOeGwTbb_6Wbd6JH_S7XBk3xScw.RFHl96btdeMnvvQI90o1JM-QXy9h97RNXdxeJ-MPI_8&dib_tag=se&keywords=smartphones&qid=1735658012&sprefix=smartphones%2Caps%2C212&sr=8-175&xpid=7-jNfIGsSwLb8,
"MMY I14 Pro MAX Unlocked Cell Phone, Long Battery Life 6.82"" HD Screen Unlocked Phones, 6+256GB Android 13 Smartphone with 128G Memory Card, Dual SIM/Fingerprint Lock/Face ID/GPS (Gold)",$158,4.8 out of 5 stars,9,,https://www.amazon.com/MMY-I14-Unlocked-Smartphone-Fingerprint/dp/B0DL3LSGQY/ref=sr_1_176?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.URc7ZJMizz2ziEn1u_59v6UgLWdLio6qS51zh_mqfI4msQjWrUGGNXX1hXbiLmJEW0MT9LbZEaJ5sUs5NJzVE4Z3ha7bL9KLrh4RJRpjghkUQSZvRRBSxq5JfBrYrY1jQDxPt-j2X6CPUdF6eYT5H5WfVORIb980dj6lQ5aMRI860ZGDWN_CKgKCqIvnU5Xv1h5hzI20JEChSZ1mKOeGwTbb_6Wbd6JH_S7XBk3xScw.RFHl96btdeMnvvQI90o1JM-QXy9h97RNXdxeJ-MPI_8&dib_tag=se&keywords=smartphones&qid=1735658012&sprefix=smartphones%2Caps%2C212&sr=8-176&xpid=7-jNfIGsSwLb8,
"MMY I14 Pro MAX Unlocked Cell Phone, Long Battery Life 6.82"" HD Screen Unlocked Phones, 6+256GB Android 13 Smartphone with 128G Memory Card, Dual SIM/Fingerprint Lock/Face ID/GPS (Gold)",$158,4.8 out of 5 stars,9,,https://www.amazon.com/MMY-I14-Unlocked-Smartphone-Fingerprint/dp/B0DL3LSGQY/ref=sr_1_177?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.TFBfY3om7irk-Fj8kpqluhyI2kcUNyBoc-ke0M1L7el7NNLkX0emhdXoFZJPbY1T0b0wDIWJ4i50bTX7oTd706CK1-sgXrsI4_zTp2weBU2lA0cCzzf7m6ZFtblHxuK2mw7k-eQfgr7M_zMpmUJJ-tiJAVp9U8Vb0coGb4TmHX7iI9Zid3-FK4FewiED87ivuoXuAVhUjjhDbyxDY2k6GCKypzyNARne32qnWTc22wc.TvM9VYXUHzsQGKixVts0SG5sAbdK8NsFrXTrdzymEK8&dib_tag=se&keywords=smartphones&qid=1735658021&sprefix=smartphones%2Caps%2C212&sr=8-177&xpid=7-jNfIGsSwLb8,
"Pixel8 Pro 5G Cell Phone, Unlocked Android Smartphone with Advanced Pixel Camera, 24-Hour Battery, and Powerful Security, 8+256GB Android Phone, 6.82"" LCD Display, Dual SIM, US Version (Blue)",$149,,,,https://www.amazon.com/Pixel8-Pro-Unlocked-Smartphone-Advanced/dp/B0DK7MVJWR/ref=sr_1_178?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.TFBfY3om7irk-Fj8kpqluhyI2kcUNyBoc-ke0M1L7el7NNLkX0emhdXoFZJPbY1T0b0wDIWJ4i50bTX7oTd706CK1-sgXrsI4_zTp2weBU2lA0cCzzf7m6ZFtblHxuK2mw7k-eQfgr7M_zMpmUJJ-tiJAVp9U8Vb0coGb4TmHX7iI9Zid3-FK4FewiED87ivuoXuAVhUjjhDbyxDY2k6GCKypzyNARne32qnWTc22wc.TvM9VYXUHzsQGKixVts0SG5sAbdK8NsFrXTrdzymEK8&dib_tag=se&keywords=smartphones&qid=1735658021&sprefix=smartphones%2Caps%2C212&sr=8-178&xpid=7-jNfIGsSwLb8,$159.95
Unlocked Phone Reno 11 Pro 8GB+256GB Unlocked Android Phone 50MP+13MP Unlocked Cell Phone 6000 mAh Large Battery Camera Smartphone 5G Dual SIM (Rock Grey2),$99,3.9 out of 5 stars,13,,https://www.amazon.com/VIVAHHX-Reno-11-Pro-Smartphone/dp/B0DJVQ2J6W/ref=sr_1_179?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.TFBfY3om7irk-Fj8kpqluhyI2kcUNyBoc-ke0M1L7el7NNLkX0emhdXoFZJPbY1T0b0wDIWJ4i50bTX7oTd706CK1-sgXrsI4_zTp2weBU2lA0cCzzf7m6ZFtblHxuK2mw7k-eQfgr7M_zMpmUJJ-tiJAVp9U8Vb0coGb4TmHX7iI9Zid3-FK4FewiED87ivuoXuAVhUjjhDbyxDY2k6GCKypzyNARne32qnWTc22wc.TvM9VYXUHzsQGKixVts0SG5sAbdK8NsFrXTrdzymEK8&dib_tag=se&keywords=smartphones&qid=1735658021&sprefix=smartphones%2Caps%2C212&sr=8-179&xpid=7-jNfIGsSwLb8,
"C24 Ultra Unlocked Cell Phones Smartphone Android 13 Phones 8+256GB/6.8"" HD Screen/Dual SIM/108MP+48MP Camera/6800 mAh/Built-in Pen (Sunset Oranges)",$199,3.6 out of 5 stars,13,,https://www.amazon.com/C24-Unlocked-Smartphone-Android-Oranges/dp/B0DK53SP8J/ref=sr_1_180?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.TFBfY3om7irk-Fj8kpqluhyI2kcUNyBoc-ke0M1L7el7NNLkX0emhdXoFZJPbY1T0b0wDIWJ4i50bTX7oTd706CK1-sgXrsI4_zTp2weBU2lA0cCzzf7m6ZFtblHxuK2mw7k-eQfgr7M_zMpmUJJ-tiJAVp9U8Vb0coGb4TmHX7iI9Zid3-FK4FewiED87ivuoXuAVhUjjhDbyxDY2k6GCKypzyNARne32qnWTc22wc.TvM9VYXUHzsQGKixVts0SG5sAbdK8NsFrXTrdzymEK8&dib_tag=se&keywords=smartphones&qid=1735658021&sprefix=smartphones%2Caps%2C212&sr=8-180&xpid=7-jNfIGsSwLb8,$269.99
"Ulefone Rugged Smartphone, Armor 27 10600mAh/33W Unlocked Cell Phone (12GB+256GB), MTK Helio G99 Android 14, 50MP+64MP Night Vision, 6.78"" FHD+ 120Hz, IP68/69K Waterproof Dual SIM Smartphone NFC",$359,,,,https://www.amazon.com/Ulefone-Rugged-Smartphone-Armor-Phone/dp/B0DJT7CB16/ref=sr_1_181?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.TFBfY3om7irk-Fj8kpqluhyI2kcUNyBoc-ke0M1L7el7NNLkX0emhdXoFZJPbY1T0b0wDIWJ4i50bTX7oTd706CK1-sgXrsI4_zTp2weBU2lA0cCzzf7m6ZFtblHxuK2mw7k-eQfgr7M_zMpmUJJ-tiJAVp9U8Vb0coGb4TmHX7iI9Zid3-FK4FewiED87ivuoXuAVhUjjhDbyxDY2k6GCKypzyNARne32qnWTc22wc.TvM9VYXUHzsQGKixVts0SG5sAbdK8NsFrXTrdzymEK8&dib_tag=se&keywords=smartphones&qid=1735658021&sprefix=smartphones%2Caps%2C212&sr=8-181&xpid=7-jNfIGsSwLb8,
"C24 Ultra 5G Smartphone, 6+256GB Unlocked Phone,48+108MP Zoom Camera，6800mAh 6.8"" HD Screen Unlocked Cell Phone, 6+256GB Android13.0,Face ID/Fingerprint Lock/GPS (Purple)",$188,5.0 out of 5 stars,11,,https://www.amazon.com/yowsley-C24-Ultra-Camera%EF%BC%8C6800mAh-Android13-0/dp/B0DKXF9PDJ/ref=sr_1_182?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.TFBfY3om7irk-Fj8kpqluhyI2kcUNyBoc-ke0M1L7el7NNLkX0emhdXoFZJPbY1T0b0wDIWJ4i50bTX7oTd706CK1-sgXrsI4_zTp2weBU2lA0cCzzf7m6ZFtblHxuK2mw7k-eQfgr7M_zMpmUJJ-tiJAVp9U8Vb0coGb4TmHX7iI9Zid3-FK4FewiED87ivuoXuAVhUjjhDbyxDY2k6GCKypzyNARne32qnWTc22wc.TvM9VYXUHzsQGKixVts0SG5sAbdK8NsFrXTrdzymEK8&dib_tag=se&keywords=smartphones&qid=1735658021&sprefix=smartphones%2Caps%2C212&sr=8-182&xpid=7-jNfIGsSwLb8,
"CUBOT KingKong ACE2 Rugged Phone Unlocked, 16GB RAM+128GB ROM/TF 1TB Cell Phone, 6.56'' 90Hz+1.32''Dual Screen, 5100mAh Battery Smartphone, 48MP Camera, 4G Dual SIM Android14 Phone, IP68/IP69K/NFC/GPS",$189,5.0 out of 5 stars,3,,https://www.amazon.com/CUBOT-KingKong-Unlocked-Smartphone-Android14/dp/B0DLK873B1/ref=sr_1_183?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.TFBfY3om7irk-Fj8kpqluhyI2kcUNyBoc-ke0M1L7el7NNLkX0emhdXoFZJPbY1T0b0wDIWJ4i50bTX7oTd706CK1-sgXrsI4_zTp2weBU2lA0cCzzf7m6ZFtblHxuK2mw7k-eQfgr7M_zMpmUJJ-tiJAVp9U8Vb0coGb4TmHX7iI9Zid3-FK4FewiED87ivuoXuAVhUjjhDbyxDY2k6GCKypzyNARne32qnWTc22wc.TvM9VYXUHzsQGKixVts0SG5sAbdK8NsFrXTrdzymEK8&dib_tag=se&keywords=smartphones&qid=1735658021&sprefix=smartphones%2Caps%2C212&sr=8-183&xpid=7-jNfIGsSwLb8,
KXD A07 Smartphone | 6.52-Inch Screen Cell Phone | 4500 mAh Battery | 8/128GB with 256GB Extend Memory | Android 12 Unlocked Mobile Phone | 13 MP + 8MP Main/Front Camera | White,$75,2.0 out of 5 stars,2,,https://www.amazon.com/KXD-Smartphone-6-52-Inch-Battery-Unlocked/dp/B0BZYXC343/ref=sr_1_184?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.TFBfY3om7irk-Fj8kpqluhyI2kcUNyBoc-ke0M1L7el7NNLkX0emhdXoFZJPbY1T0b0wDIWJ4i50bTX7oTd706CK1-sgXrsI4_zTp2weBU2lA0cCzzf7m6ZFtblHxuK2mw7k-eQfgr7M_zMpmUJJ-tiJAVp9U8Vb0coGb4TmHX7iI9Zid3-FK4FewiED87ivuoXuAVhUjjhDbyxDY2k6GCKypzyNARne32qnWTc22wc.TvM9VYXUHzsQGKixVts0SG5sAbdK8NsFrXTrdzymEK8&dib_tag=se&keywords=smartphones&qid=1735658021&sprefix=smartphones%2Caps%2C212&sr=8-184&xpid=7-jNfIGsSwLb8,$88.99
"Bigme Color E-Ink Screen Mobile Hibreak, 6G+128GB Android 11 Smartphone, 36-Level Front Light, USB-C, 3300mAh Battery, 5+13MP Camera - Black",$279,3.2 out of 5 stars,12,,https://www.amazon.com/Bigme-Hibreak-Android-Smartphone-36-Level/dp/B0DDBBQS8X/ref=sr_1_185?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.TFBfY3om7irk-Fj8kpqluhyI2kcUNyBoc-ke0M1L7el7NNLkX0emhdXoFZJPbY1T0b0wDIWJ4i50bTX7oTd706CK1-sgXrsI4_zTp2weBU2lA0cCzzf7m6ZFtblHxuK2mw7k-eQfgr7M_zMpmUJJ-tiJAVp9U8Vb0coGb4TmHX7iI9Zid3-FK4FewiED87ivuoXuAVhUjjhDbyxDY2k6GCKypzyNARne32qnWTc22wc.TvM9VYXUHzsQGKixVts0SG5sAbdK8NsFrXTrdzymEK8&dib_tag=se&keywords=smartphones&qid=1735658021&sprefix=smartphones%2Caps%2C212&sr=8-185&xpid=7-jNfIGsSwLb8,
"I15 Pro MAX Unlocked Phone, The Phone Battery 6800mAh 6.82"" HD Screen Cell Phone, Android 13.0 6+256GB with 128GB Memory Card Smartphone, Face ID/Fingerprint Lock/5G/GPS (Blue Titanium)",$168,5.0 out of 5 stars,5,,https://www.amazon.com/Fadnou-I15-Unlocked-Smartphone-Fingerprint/dp/B0DKZ383V9/ref=sr_1_186?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.TFBfY3om7irk-Fj8kpqluhyI2kcUNyBoc-ke0M1L7el7NNLkX0emhdXoFZJPbY1T0b0wDIWJ4i50bTX7oTd706CK1-sgXrsI4_zTp2weBU2lA0cCzzf7m6ZFtblHxuK2mw7k-eQfgr7M_zMpmUJJ-tiJAVp9U8Vb0coGb4TmHX7iI9Zid3-FK4FewiED87ivuoXuAVhUjjhDbyxDY2k6GCKypzyNARne32qnWTc22wc.TvM9VYXUHzsQGKixVts0SG5sAbdK8NsFrXTrdzymEK8&dib_tag=se&keywords=smartphones&qid=1735658021&sprefix=smartphones%2Caps%2C212&sr=8-186&xpid=7-jNfIGsSwLb8,
"OUKITEL C57S Cell Phone Android 14 Smartphones - 8GB RAM 64/128GB ROM Mobile Phones, 6.52 inch HD+, 4300 mAh Smartphone for Teenagers, Octa-core, 13 MP + 5 MP Cell Phones Dual SIM 4G T-Mobile Phone",$99,5.0 out of 5 stars,1,,https://www.amazon.com/OUKITEL-C57S-Phone-Android-Smartphones/dp/B0DHH7FHWG/ref=sr_1_187?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.TFBfY3om7irk-Fj8kpqluhyI2kcUNyBoc-ke0M1L7el7NNLkX0emhdXoFZJPbY1T0b0wDIWJ4i50bTX7oTd706CK1-sgXrsI4_zTp2weBU2lA0cCzzf7m6ZFtblHxuK2mw7k-eQfgr7M_zMpmUJJ-tiJAVp9U8Vb0coGb4TmHX7iI9Zid3-FK4FewiED87ivuoXuAVhUjjhDbyxDY2k6GCKypzyNARne32qnWTc22wc.TvM9VYXUHzsQGKixVts0SG5sAbdK8NsFrXTrdzymEK8&dib_tag=se&keywords=smartphones&qid=1735658021&sprefix=smartphones%2Caps%2C212&sr=8-187&xpid=7-jNfIGsSwLb8,
"I16 PROMAX 5G Phone,Smartphone Unlocked Cell Phone 12GB+512GB/6.99“ HD Screen Display/68MP+108MP Camera/7000 mAh, Dual SIM Card/Face Unlock/Fingerprint Button Unlock-and take Photos (Gold)",$199,4.9 out of 5 stars,20,,https://www.amazon.com/JQAKP-I16-PROMAX-Smartphone-Fingerprint/dp/B0DMTGBH6Z/ref=sr_1_188?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.TFBfY3om7irk-Fj8kpqluhyI2kcUNyBoc-ke0M1L7el7NNLkX0emhdXoFZJPbY1T0b0wDIWJ4i50bTX7oTd706CK1-sgXrsI4_zTp2weBU2lA0cCzzf7m6ZFtblHxuK2mw7k-eQfgr7M_zMpmUJJ-tiJAVp9U8Vb0coGb4TmHX7iI9Zid3-FK4FewiED87ivuoXuAVhUjjhDbyxDY2k6GCKypzyNARne32qnWTc22wc.TvM9VYXUHzsQGKixVts0SG5sAbdK8NsFrXTrdzymEK8&dib_tag=se&keywords=smartphones&qid=1735658021&sprefix=smartphones%2Caps%2C212&sr=8-188&xpid=7-jNfIGsSwLb8,
"S24 Ultra Smartphone Unlocked Cell Phones with Built-in Pen 8+256GB Android 13 Phones 6.8"" HD Screen Dual SIM 108MP+48MP Camera 6800 mAh (Titanium Grey)",$188,2.6 out of 5 stars,9,,https://www.amazon.com/HabitualColors-S24-Ultra-Smartphone-Unlocked/dp/B0DDYC3YR3/ref=sr_1_189?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.TFBfY3om7irk-Fj8kpqluhyI2kcUNyBoc-ke0M1L7el7NNLkX0emhdXoFZJPbY1T0b0wDIWJ4i50bTX7oTd706CK1-sgXrsI4_zTp2weBU2lA0cCzzf7m6ZFtblHxuK2mw7k-eQfgr7M_zMpmUJJ-tiJAVp9U8Vb0coGb4TmHX7iI9Zid3-FK4FewiED87ivuoXuAVhUjjhDbyxDY2k6GCKypzyNARne32qnWTc22wc.TvM9VYXUHzsQGKixVts0SG5sAbdK8NsFrXTrdzymEK8&dib_tag=se&keywords=smartphones&qid=1735658021&sprefix=smartphones%2Caps%2C212&sr=8-189&xpid=7-jNfIGsSwLb8,
"OUKITEL WP39 Rugged Phone 5G, 24GB+256GB Cell Phone, 6.6"" FHD+ Android 14 Phones, 11000mAh Battery Rugged Smartphone Unlocked, 64MP Camera, 15MM Ultra Thin/Dimensity 6100+/5G Dual SIM/NFC/GPS/T-Mobile",$259,4.1 out of 5 stars,212,,https://www.amazon.com/OUKITEL-WP39-11000mAh-Smartphone-Dimensity/dp/B0D7MKRHDG/ref=sr_1_190?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.TFBfY3om7irk-Fj8kpqluhyI2kcUNyBoc-ke0M1L7el7NNLkX0emhdXoFZJPbY1T0b0wDIWJ4i50bTX7oTd706CK1-sgXrsI4_zTp2weBU2lA0cCzzf7m6ZFtblHxuK2mw7k-eQfgr7M_zMpmUJJ-tiJAVp9U8Vb0coGb4TmHX7iI9Zid3-FK4FewiED87ivuoXuAVhUjjhDbyxDY2k6GCKypzyNARne32qnWTc22wc.TvM9VYXUHzsQGKixVts0SG5sAbdK8NsFrXTrdzymEK8&dib_tag=se&keywords=smartphones&qid=1735658021&sprefix=smartphones%2Caps%2C212&sr=8-190&xpid=7-jNfIGsSwLb8,$319.99
"A15 Pro Max, 5G Unlocked Cell Phone, 8GB +512GB Unlocked Phones, Android 14.0, 108MP Camera, 5G Dual SIM Smartphone, 120Hz, 6800 mAh Battey Android Phone, Unlocked for All Carriers (White Titanium)",$158,2.1 out of 5 stars,8,,https://www.amazon.com/A15-Unlocked-Smartphone-Carriers-Titanium/dp/B0DNT593X1/ref=sr_1_191?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.TFBfY3om7irk-Fj8kpqluhyI2kcUNyBoc-ke0M1L7el7NNLkX0emhdXoFZJPbY1T0b0wDIWJ4i50bTX7oTd706CK1-sgXrsI4_zTp2weBU2lA0cCzzf7m6ZFtblHxuK2mw7k-eQfgr7M_zMpmUJJ-tiJAVp9U8Vb0coGb4TmHX7iI9Zid3-FK4FewiED87ivuoXuAVhUjjhDbyxDY2k6GCKypzyNARne32qnWTc22wc.TvM9VYXUHzsQGKixVts0SG5sAbdK8NsFrXTrdzymEK8&dib_tag=se&keywords=smartphones&qid=1735658021&sprefix=smartphones%2Caps%2C212&sr=8-191&xpid=7-jNfIGsSwLb8,
"S24 Ultra Unlocked Phone, (8+256GB+128GB) Unlocked Smartphone, US version for Android phones, Long Battery Life 6800mAh, 6.8"" HD Screen, 48MP+108MP Camera, Dual SIM, Face ID, GPS, 5G (Pink)",$168,5.0 out of 5 stars,3,,https://www.amazon.com/S24-Ultra-Unlocked-Smartphone-version/dp/B0DNQN4ST9/ref=sr_1_192?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.TFBfY3om7irk-Fj8kpqluhyI2kcUNyBoc-ke0M1L7el7NNLkX0emhdXoFZJPbY1T0b0wDIWJ4i50bTX7oTd706CK1-sgXrsI4_zTp2weBU2lA0cCzzf7m6ZFtblHxuK2mw7k-eQfgr7M_zMpmUJJ-tiJAVp9U8Vb0coGb4TmHX7iI9Zid3-FK4FewiED87ivuoXuAVhUjjhDbyxDY2k6GCKypzyNARne32qnWTc22wc.TvM9VYXUHzsQGKixVts0SG5sAbdK8NsFrXTrdzymEK8&dib_tag=se&keywords=smartphones&qid=1735658021&sprefix=smartphones%2Caps%2C212&sr=8-192&xpid=7-jNfIGsSwLb8,
"C24 Ultra Smartphone Unlocked Cell Phones Android 13 Phones 8+256GB/6.8"" HD Screen/Dual SIM/108MP+48MP Camera/6800 mAh/Built-in Pen (Violet)",$189,2.0 out of 5 stars,6,,https://www.amazon.com/C24-Smartphone-Unlocked-Phones-Android/dp/B0DHBT96SK/ref=sr_1_193?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.SnBkdFBXclZGAV_AryCx5TSnEvxj75G5qflrrPgQOuZlWZU3WCzaSOuJP8QzP3H7cXJ2p2BJ-7xMwKyrEnP1fY_LXn6E_1-DInnUGQFJWQO6Kxg8XvMvSRUrwIVH12ZKHzOP_-Mcbmdr6imgu6kJ4r1KHXZxsGbgyShhgNuOchobcLTQi07ECaqH0IYc8rKPgvR2UGgeAp8SVVF5Sz6aWOzeUHGpEgqoVWQHPG84rLc.33WnR6FzWS1gIKJaYOZ-JPa_RlHwYw50wEeZ8AkD4_o&dib_tag=se&keywords=smartphones&qid=1735658031&sprefix=smartphones%2Caps%2C212&sr=8-193&xpid=7-jNfIGsSwLb8,$199.99
"DOOGEE S Punk Rugged Smartphone Unlocked,16GB+256GB Rugged Phone with 126dB Super Speaker,10800mAh/33W,6.58"" FHD+ Display, 50MP+16MP,4G Dual SIM Cellphone, Android 14/NFC/Face ID",$239,4.4 out of 5 stars,40,,https://www.amazon.com/DOOGEE-Smartphone-Unlocked-10800mAh-Cellphone/dp/B0D66XYXJC/ref=sr_1_194?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.SnBkdFBXclZGAV_AryCx5TSnEvxj75G5qflrrPgQOuZlWZU3WCzaSOuJP8QzP3H7cXJ2p2BJ-7xMwKyrEnP1fY_LXn6E_1-DInnUGQFJWQO6Kxg8XvMvSRUrwIVH12ZKHzOP_-Mcbmdr6imgu6kJ4r1KHXZxsGbgyShhgNuOchobcLTQi07ECaqH0IYc8rKPgvR2UGgeAp8SVVF5Sz6aWOzeUHGpEgqoVWQHPG84rLc.33WnR6FzWS1gIKJaYOZ-JPa_RlHwYw50wEeZ8AkD4_o&dib_tag=se&keywords=smartphones&qid=1735658031&sprefix=smartphones%2Caps%2C212&sr=8-194&xpid=7-jNfIGsSwLb8,$269.99
"Blackview BV7100 Rugged Smartphone Unlocked,13000mAh Battery,33W Fast Charge,10GB+128GB/1TB Expand,6.58"" FHD+, IP69K Waterproof Rugged Phone,NFC,OTG,Glove Mode,Face/Fingerprint Unlocked",$259,4.4 out of 5 stars,11,,https://www.amazon.com/Blackview-BV7100-Rugged-Smartphone/dp/B0BLLL5SXH/ref=sr_1_195?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.SnBkdFBXclZGAV_AryCx5TSnEvxj75G5qflrrPgQOuZlWZU3WCzaSOuJP8QzP3H7cXJ2p2BJ-7xMwKyrEnP1fY_LXn6E_1-DInnUGQFJWQO6Kxg8XvMvSRUrwIVH12ZKHzOP_-Mcbmdr6imgu6kJ4r1KHXZxsGbgyShhgNuOchobcLTQi07ECaqH0IYc8rKPgvR2UGgeAp8SVVF5Sz6aWOzeUHGpEgqoVWQHPG84rLc.33WnR6FzWS1gIKJaYOZ-JPa_RlHwYw50wEeZ8AkD4_o&dib_tag=se&keywords=smartphones&qid=1735658031&sprefix=smartphones%2Caps%2C212&sr=8-195&xpid=7-jNfIGsSwLb8,
"I16 PROMAX Unlocked Phone, 6.99inch Cell Phone with Android 13 12GB+512GB 7000mAh Long Battery Life, HD Screen Smartphone with Dual SIM, Fingerprint Lock, Face ID, Photos 5G Phone (Wine Red)",$199,5.0 out of 5 stars,11,,https://www.amazon.com/BAOWU-I16-Unlocked-Smartphone-Fingerprint/dp/B0DKZ8D4L9/ref=sr_1_196?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.SnBkdFBXclZGAV_AryCx5TSnEvxj75G5qflrrPgQOuZlWZU3WCzaSOuJP8QzP3H7cXJ2p2BJ-7xMwKyrEnP1fY_LXn6E_1-DInnUGQFJWQO6Kxg8XvMvSRUrwIVH12ZKHzOP_-Mcbmdr6imgu6kJ4r1KHXZxsGbgyShhgNuOchobcLTQi07ECaqH0IYc8rKPgvR2UGgeAp8SVVF5Sz6aWOzeUHGpEgqoVWQHPG84rLc.33WnR6FzWS1gIKJaYOZ-JPa_RlHwYw50wEeZ8AkD4_o&dib_tag=se&keywords=smartphones&qid=1735658031&sprefix=smartphones%2Caps%2C212&sr=8-196&xpid=7-jNfIGsSwLb8,
"I16 PRO MAX Android Phones, Unlocked Android Smartphone, 8GB+256GB Unlocked Cell Phone, 24MP+48MP Camera, 6800mAh Battery, 6.7"" HD Display, Support Dual SIM, US Version, GPS (Natural Titanium)",$132,5.0 out of 5 stars,2,,https://www.amazon.com/I16-PRO-MAX-Unlocked-Smartphone/dp/B0DK5X3R21/ref=sr_1_197?crid=W9N9DPB9SEQA&dib=eyJ2IjoiMSJ9.SnBkdFBXclZGAV_AryCx5TSnEvxj75G5qflrrPgQOuZlWZU3WCzaSOuJP8QzP3H7cXJ2p2BJ-7xMwKyrEnP1fY_LXn6E_1-DInnUGQFJWQO6Kxg8XvMvSRUrwIVH12ZKHzOP_-Mcbmdr6imgu6kJ4r1KHXZxsGbgyShhgNuOchobcLTQi07ECaqH0IYc8rKPgvR2UGgeAp8SVVF5Sz6aWOzeUHGpEgqoVWQHPG84rLc.33WnR6FzWS1gIKJaYOZ-JPa_RlHwYw50wEeZ8AkD4_o&dib_tag=se&keywords=smartphones&qid=1735658031&sprefix=smartphones%2Caps%2C212&sr=8-197&xpid=7-jNfIGsSwLb8,
